University_Roll_No,College_Name,Batch,Semester,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Semester_Avg,Overall_Avg
120159,College_2,1,4,42,74,81,53,65,94,68.16666666666667,70.45833333333333
120159,College_2,1,5,85,62,59,55,74,56,65.16666666666667,70.45833333333333
120159,College_2,1,6,87,41,87,86,79,48,71.33333333333333,70.45833333333333
120159,College_2,1,7,45,65,88,85,60,83,71.0,70.45833333333333
120159,College_2,1,8,72,65,97,89,54,52,71.5,70.45833333333333
120160,College_2,1,1,66,73,99,100,55,69,77.0,71.95833333333333
120160,College_2,1,2,99,77,69,97,87,77,84.33333333333333,71.95833333333333
120160,College_2,1,3,81,46,69,91,55,41,63.833333333333336,71.95833333333333
120160,College_2,1,4,83,55,84,50,58,66,66.0,71.95833333333333
120160,College_2,1,5,93,42,90,62,76,70,72.16666666666667,71.95833333333333
120160,College_2,1,6,63,63,77,83,53,95,72.33333333333333,71.95833333333333
120160,College_2,1,7,44,87,96,95,44,53,69.83333333333333,71.95833333333333
120160,College_2,1,8,84,96,47,97,41,56,70.16666666666667,71.95833333333333
220081,College_2,2,1,41,77,92,100,62,57,71.5,68.52083333333333
220081,College_2,2,2,62,58,67,59,72,47,60.833333333333336,68.52083333333333
220081,College_2,2,3,47,67,42,65,74,51,57.666666666666664,68.52083333333333
220081,College_2,2,4,69,56,94,81,84,45,71.5,68.52083333333333
220081,College_2,2,5,82,95,80,69,86,64,79.33333333333333,68.52083333333333
220081,College_2,2,6,98,75,90,76,41,68,74.66666666666667,68.52083333333333
220081,College_2,2,7,86,60,40,75,52,75,64.66666666666667,68.52083333333333
220081,College_2,2,8,59,87,53,79,84,46,68.0,68.52083333333333
220082,College_2,2,1,90,71,73,63,51,90,73.0,72.0
220082,College_2,2,2,83,49,80,49,44,77,63.666666666666664,72.0
220082,College_2,2,3,96,61,94,82,98,81,85.33333333333333,72.0
220082,College_2,2,4,91,97,79,85,69,44,77.5,72.0
220082,College_2,2,5,73,93,89,69,50,41,69.16666666666667,72.0
220082,College_2,2,6,99,40,96,63,57,74,71.5,72.0
220082,College_2,2,7,86,51,75,71,93,88,77.33333333333333,72.0
220082,College_2,2,8,40,49,65,64,55,78,58.5,72.0
220083,College_2,2,1,70,81,59,88,44,73,69.16666666666667,65.52083333333333
220083,College_2,2,2,81,82,51,46,66,45,61.833333333333336,65.52083333333333
220083,College_2,2,3,42,51,50,98,65,71,62.833333333333336,65.52083333333333
220083,College_2,2,4,47,58,43,56,62,73,56.5,65.52083333333333
220083,College_2,2,5,89,80,54,71,94,63,75.16666666666667,65.52083333333333
220083,College_2,2,6,72,84,64,60,73,88,73.5,65.52083333333333
220083,College_2,2,7,40,43,90,73,50,72,61.333333333333336,65.52083333333333
220083,College_2,2,8,40,67,91,61,57,67,63.833333333333336,65.52083333333333
220084,College_2,2,1,45,59,64,62,43,49,53.666666666666664,67.60416666666667
220084,College_2,2,2,91,73,68,54,40,67,65.5,67.60416666666667
220084,College_2,2,3,80,95,96,76,41,42,71.66666666666667,67.60416666666667
220084,College_2,2,4,83,84,55,70,55,65,68.66666666666667,67.60416666666667
220084,College_2,2,5,92,42,91,90,47,89,75.16666666666667,67.60416666666667
220084,College_2,2,6,77,54,67,48,50,80,62.666666666666664,67.60416666666667
220084,College_2,2,7,94,66,64,46,93,77,73.33333333333333,67.60416666666667
220084,College_2,2,8,67,99,44,65,95,51,70.16666666666667,67.60416666666667
220085,College_2,2,1,43,88,81,70,76,46,67.33333333333333,69.125
220085,College_2,2,2,75,41,94,62,42,65,63.166666666666664,69.125
220085,College_2,2,3,92,46,83,64,56,69,68.33333333333333,69.125
220085,College_2,2,4,45,45,61,93,64,100,68.0,69.125
220085,College_2,2,5,98,84,81,46,56,78,73.83333333333333,69.125
220085,College_2,2,6,90,90,66,56,54,91,74.5,69.125
220085,College_2,2,7,92,62,61,58,48,71,65.33333333333333,69.125
220085,College_2,2,8,98,58,97,67,52,63,72.5,69.125
220086,College_2,2,1,76,53,87,41,55,83,65.83333333333333,69.41666666666667
220086,College_2,2,2,47,43,49,45,98,90,62.0,69.41666666666667
220086,College_2,2,3,63,100,61,57,47,51,63.166666666666664,69.41666666666667
220086,College_2,2,4,88,89,89,60,98,78,83.66666666666667,69.41666666666667
220086,College_2,2,5,74,81,96,46,82,47,71.0,69.41666666666667
220086,College_2,2,6,86,53,94,67,51,94,74.16666666666667,69.41666666666667
220086,College_2,2,7,86,58,83,74,72,90,77.16666666666667,69.41666666666667
220086,College_2,2,8,48,60,48,53,54,87,58.333333333333336,69.41666666666667
220087,College_2,2,1,75,41,52,56,59,56,56.5,68.16666666666667
220087,College_2,2,2,64,88,90,42,54,77,69.16666666666667,68.16666666666667
220087,College_2,2,3,50,49,59,55,45,56,52.333333333333336,68.16666666666667
220087,College_2,2,4,80,61,48,94,81,95,76.5,68.16666666666667
220087,College_2,2,5,87,84,50,43,83,86,72.16666666666667,68.16666666666667
220087,College_2,2,6,40,73,80,89,63,85,71.66666666666667,68.16666666666667
220087,College_2,2,7,82,79,57,98,67,86,78.16666666666667,68.16666666666667
220087,College_2,2,8,50,44,60,68,93,98,68.83333333333333,68.16666666666667
220088,College_2,2,1,93,48,80,50,96,98,77.5,70.58333333333333
220088,College_2,2,2,100,73,57,64,44,70,68.0,70.58333333333333
220088,College_2,2,3,46,99,71,82,65,69,72.0,70.58333333333333
220088,College_2,2,4,43,88,59,81,92,60,70.5,70.58333333333333
220088,College_2,2,5,66,76,85,70,41,43,63.5,70.58333333333333
220088,College_2,2,6,56,90,46,51,94,54,65.16666666666667,70.58333333333333
220088,College_2,2,7,65,67,80,96,62,53,70.5,70.58333333333333
220088,College_2,2,8,90,58,81,66,94,76,77.5,70.58333333333333
220089,College_2,2,1,86,56,45,51,69,97,67.33333333333333,70.27083333333333
220089,College_2,2,2,63,52,72,79,45,94,67.5,70.27083333333333
220089,College_2,2,3,59,97,56,72,66,94,74.0,70.27083333333333
220089,College_2,2,4,42,79,92,87,96,96,82.0,70.27083333333333
220089,College_2,2,5,40,78,63,56,76,86,66.5,70.27083333333333
220089,College_2,2,6,41,78,91,61,49,91,68.5,70.27083333333333
220089,College_2,2,7,63,89,46,65,88,42,65.5,70.27083333333333
220089,College_2,2,8,56,77,73,78,96,45,70.83333333333333,70.27083333333333
220090,College_2,2,1,90,75,70,92,78,44,74.83333333333333,73.27083333333333
220090,College_2,2,2,79,41,96,68,53,42,63.166666666666664,73.27083333333333
220090,College_2,2,3,86,44,97,92,72,54,74.16666666666667,73.27083333333333
220090,College_2,2,4,74,64,72,82,78,80,75.0,73.27083333333333
220090,College_2,2,5,53,99,77,52,83,64,71.33333333333333,73.27083333333333
220090,College_2,2,6,90,79,92,42,49,96,74.66666666666667,73.27083333333333
220090,College_2,2,7,96,60,47,99,89,85,79.33333333333333,73.27083333333333
220090,College_2,2,8,65,74,84,68,73,78,73.66666666666667,73.27083333333333
220091,College_2,2,1,58,85,44,85,96,57,70.83333333333333,73.33333333333333
220091,College_2,2,2,94,40,76,75,78,42,67.5,73.33333333333333
220091,College_2,2,3,94,57,64,65,91,90,76.83333333333333,73.33333333333333
220091,College_2,2,4,75,85,84,88,92,73,82.83333333333333,73.33333333333333
220091,College_2,2,5,76,91,74,85,97,99,87.0,73.33333333333333
220091,College_2,2,6,69,53,76,49,79,80,67.66666666666667,73.33333333333333
220091,College_2,2,7,56,89,65,75,61,63,68.16666666666667,73.33333333333333
220091,College_2,2,8,97,61,72,40,41,84,65.83333333333333,73.33333333333333
220092,College_2,2,1,48,100,40,40,73,78,63.166666666666664,70.02083333333333
220092,College_2,2,2,76,43,81,91,88,85,77.33333333333333,70.02083333333333
220092,College_2,2,3,75,65,63,58,93,75,71.5,70.02083333333333
220092,College_2,2,4,71,48,82,90,73,54,69.66666666666667,70.02083333333333
220092,College_2,2,5,67,49,68,100,55,42,63.5,70.02083333333333
220092,College_2,2,6,97,74,95,71,77,72,81.0,70.02083333333333
220092,College_2,2,7,74,85,41,81,81,47,68.16666666666667,70.02083333333333
220092,College_2,2,8,78,97,74,55,46,45,65.83333333333333,70.02083333333333
220093,College_2,2,1,82,55,77,92,48,72,71.0,67.625
220093,College_2,2,2,54,42,55,64,78,72,60.833333333333336,67.625
220093,College_2,2,3,76,100,94,86,79,43,79.66666666666667,67.625
220093,College_2,2,4,42,75,99,85,43,96,73.33333333333333,67.625
220093,College_2,2,5,96,46,43,43,99,66,65.5,67.625
220093,College_2,2,6,41,57,41,56,78,84,59.5,67.625
220093,College_2,2,7,46,67,90,50,72,93,69.66666666666667,67.625
220093,College_2,2,8,61,60,65,80,47,56,61.5,67.625
220094,College_2,2,1,77,62,43,42,99,48,61.833333333333336,69.875
220094,College_2,2,2,93,78,68,55,77,57,71.33333333333333,69.875
220094,College_2,2,3,46,40,87,96,44,69,63.666666666666664,69.875
220094,College_2,2,4,47,90,88,96,92,66,79.83333333333333,69.875
220094,College_2,2,5,87,83,64,64,69,45,68.66666666666667,69.875
220094,College_2,2,6,76,98,73,87,95,49,79.66666666666667,69.875
220094,College_2,2,7,75,53,68,87,94,40,69.5,69.875
220094,College_2,2,8,66,72,98,54,43,54,64.5,69.875
220095,College_2,2,1,90,64,75,86,95,55,77.5,71.33333333333333
220095,College_2,2,2,71,46,55,87,94,66,69.83333333333333,71.33333333333333
220095,College_2,2,3,92,81,96,44,81,47,73.5,71.33333333333333
220095,College_2,2,4,67,41,65,84,47,80,64.0,71.33333333333333
220095,College_2,2,5,53,46,57,73,76,71,62.666666666666664,71.33333333333333
220095,College_2,2,6,91,78,91,82,54,61,76.16666666666667,71.33333333333333
220095,College_2,2,7,53,47,100,43,95,92,71.66666666666667,71.33333333333333
220095,College_2,2,8,66,72,60,99,100,55,75.33333333333333,71.33333333333333
220096,College_2,2,1,77,77,85,76,99,41,75.83333333333333,72.35416666666667
220096,College_2,2,2,80,67,100,55,88,69,76.5,72.35416666666667
220096,College_2,2,3,59,42,55,91,99,95,73.5,72.35416666666667
220096,College_2,2,4,59,60,89,99,46,49,67.0,72.35416666666667
220096,College_2,2,5,46,53,48,61,44,100,58.666666666666664,72.35416666666667
220096,College_2,2,6,97,56,68,54,70,91,72.66666666666667,72.35416666666667
220096,College_2,2,7,48,80,99,65,94,80,77.66666666666667,72.35416666666667
220096,College_2,2,8,87,98,60,55,87,75,77.0,72.35416666666667
220097,College_2,2,1,94,94,86,44,95,79,82.0,72.91666666666667
220097,College_2,2,2,82,80,57,46,94,41,66.66666666666667,72.91666666666667
220097,College_2,2,3,40,92,69,64,65,84,69.0,72.91666666666667
220097,College_2,2,4,81,44,58,53,55,78,61.5,72.91666666666667
220097,College_2,2,5,45,59,89,65,61,74,65.5,72.91666666666667
220097,College_2,2,6,51,84,67,95,99,78,79.0,72.91666666666667
220097,College_2,2,7,85,56,97,74,76,85,78.83333333333333,72.91666666666667
220097,College_2,2,8,77,72,89,90,89,68,80.83333333333333,72.91666666666667
220098,College_2,2,1,74,92,68,80,68,64,74.33333333333333,75.54166666666667
220098,College_2,2,2,96,70,44,79,97,60,74.33333333333333,75.54166666666667
220098,College_2,2,3,63,94,54,43,63,43,60.0,75.54166666666667
220098,College_2,2,4,72,49,52,47,60,94,62.333333333333336,75.54166666666667
220098,College_2,2,5,68,83,81,87,95,82,82.66666666666667,75.54166666666667
220098,College_2,2,6,94,43,81,87,96,92,82.16666666666667,75.54166666666667
220098,College_2,2,7,86,89,59,55,66,76,71.83333333333333,75.54166666666667
220098,College_2,2,8,90,99,97,97,100,97,96.66666666666667,75.54166666666667
220099,College_2,2,1,98,74,53,52,42,62,63.5,66.8125
220099,College_2,2,2,51,42,59,60,92,59,60.5,66.8125
220099,College_2,2,3,86,48,94,79,59,65,71.83333333333333,66.8125
220099,College_2,2,4,97,50,69,69,67,77,71.5,66.8125
220099,College_2,2,5,70,62,84,43,43,86,64.66666666666667,66.8125
220099,College_2,2,6,50,41,79,70,48,67,59.166666666666664,66.8125
220099,College_2,2,7,80,88,59,58,73,41,66.5,66.8125
220099,College_2,2,8,56,84,98,71,71,81,76.83333333333333,66.8125
220100,College_2,2,1,77,40,99,54,78,99,74.5,70.25
220100,College_2,2,2,61,52,46,67,82,86,65.66666666666667,70.25
220100,College_2,2,3,85,45,65,42,45,83,60.833333333333336,70.25
220100,College_2,2,4,43,71,53,95,97,48,67.83333333333333,70.25
220100,College_2,2,5,46,74,92,64,96,84,76.0,70.25
220100,College_2,2,6,60,89,87,81,77,55,74.83333333333333,70.25
220100,College_2,2,7,55,85,80,77,87,93,79.5,70.25
220100,College_2,2,8,47,41,66,91,82,50,62.833333333333336,70.25
220101,College_2,2,1,79,98,77,92,73,97,86.0,71.875
220101,College_2,2,2,43,73,76,82,78,96,74.66666666666667,71.875
220101,College_2,2,3,64,86,62,97,66,40,69.16666666666667,71.875
220101,College_2,2,4,93,89,68,66,88,47,75.16666666666667,71.875
220101,College_2,2,5,99,95,57,81,70,51,75.5,71.875
220101,College_2,2,6,50,73,44,51,85,66,61.5,71.875
220101,College_2,2,7,51,85,46,45,61,67,59.166666666666664,71.875
220101,College_2,2,8,89,75,69,61,88,61,73.83333333333333,71.875
220102,College_2,2,1,46,54,74,75,92,81,70.33333333333333,73.5625
220102,College_2,2,2,73,62,91,78,66,90,76.66666666666667,73.5625
220102,College_2,2,3,40,47,66,82,81,77,65.5,73.5625
220102,College_2,2,4,67,88,52,77,81,65,71.66666666666667,73.5625
220102,College_2,2,5,86,92,80,53,95,70,79.33333333333333,73.5625
220102,College_2,2,6,54,75,84,77,96,91,79.5,73.5625
220102,College_2,2,7,57,58,66,100,60,97,73.0,73.5625
220102,College_2,2,8,80,53,100,55,76,71,72.5,73.5625
220103,College_2,2,1,45,94,90,90,86,99,84.0,71.54166666666667
220103,College_2,2,2,71,98,48,72,44,98,71.83333333333333,71.54166666666667
220103,College_2,2,3,62,64,100,58,73,83,73.33333333333333,71.54166666666667
220103,College_2,2,4,89,64,46,59,74,42,62.333333333333336,71.54166666666667
220103,College_2,2,5,69,82,41,90,89,59,71.66666666666667,71.54166666666667
220103,College_2,2,6,72,46,90,64,100,88,76.66666666666667,71.54166666666667
220103,College_2,2,7,57,78,50,69,53,69,62.666666666666664,71.54166666666667
220103,College_2,2,8,93,66,51,62,65,82,69.83333333333333,71.54166666666667
220104,College_2,2,1,57,93,86,77,43,55,68.5,67.39583333333333
220104,College_2,2,2,76,51,46,85,48,67,62.166666666666664,67.39583333333333
220104,College_2,2,3,77,63,60,70,92,59,70.16666666666667,67.39583333333333
220104,College_2,2,4,94,50,97,95,80,75,81.83333333333333,67.39583333333333
220104,College_2,2,5,66,42,49,62,99,53,61.833333333333336,67.39583333333333
220104,College_2,2,6,53,46,61,48,54,48,51.666666666666664,67.39583333333333
220104,College_2,2,7,43,97,66,47,91,51,65.83333333333333,67.39583333333333
220104,College_2,2,8,91,77,90,67,62,76,77.16666666666667,67.39583333333333
220105,College_2,2,1,41,42,64,65,80,73,60.833333333333336,66.91666666666667
220105,College_2,2,2,43,91,59,92,76,55,69.33333333333333,66.91666666666667
220105,College_2,2,3,84,46,53,68,62,43,59.333333333333336,66.91666666666667
220105,College_2,2,4,75,56,40,72,72,94,68.16666666666667,66.91666666666667
220105,College_2,2,5,66,86,82,95,52,99,80.0,66.91666666666667
220105,College_2,2,6,57,78,43,46,53,61,56.333333333333336,66.91666666666667
220105,College_2,2,7,90,61,74,88,83,40,72.66666666666667,66.91666666666667
220105,College_2,2,8,58,47,82,47,82,96,68.66666666666667,66.91666666666667
220106,College_2,2,1,74,73,52,74,57,47,62.833333333333336,67.54166666666667
220106,College_2,2,2,44,79,45,68,86,96,69.66666666666667,67.54166666666667
220106,College_2,2,3,45,89,63,76,46,86,67.5,67.54166666666667
220106,College_2,2,4,92,98,56,93,81,51,78.5,67.54166666666667
220106,College_2,2,5,47,48,61,82,65,73,62.666666666666664,67.54166666666667
220106,College_2,2,6,87,96,67,81,59,59,74.83333333333333,67.54166666666667
220106,College_2,2,7,51,51,69,100,55,43,61.5,67.54166666666667
220106,College_2,2,8,41,45,60,80,54,97,62.833333333333336,67.54166666666667
220107,College_2,2,1,43,99,76,58,80,75,71.83333333333333,70.5
220107,College_2,2,2,98,62,82,57,90,98,81.16666666666667,70.5
220107,College_2,2,3,77,84,78,84,68,42,72.16666666666667,70.5
220107,College_2,2,4,53,57,90,99,82,80,76.83333333333333,70.5
220107,College_2,2,5,60,57,45,85,94,76,69.5,70.5
220107,College_2,2,6,73,46,58,70,97,53,66.16666666666667,70.5
220107,College_2,2,7,66,67,70,45,59,63,61.666666666666664,70.5
220107,College_2,2,8,41,68,52,87,80,60,64.66666666666667,70.5
220108,College_2,2,1,63,74,66,44,49,97,65.5,65.60416666666667
220108,College_2,2,2,42,68,76,91,51,96,70.66666666666667,65.60416666666667
220108,College_2,2,3,53,80,69,60,96,90,74.66666666666667,65.60416666666667
220108,College_2,2,4,43,65,89,59,42,90,64.66666666666667,65.60416666666667
220108,College_2,2,5,64,40,48,43,73,45,52.166666666666664,65.60416666666667
220108,College_2,2,6,49,55,91,98,44,52,64.83333333333333,65.60416666666667
220108,College_2,2,7,65,76,55,92,52,73,68.83333333333333,65.60416666666667
220108,College_2,2,8,45,53,42,77,98,66,63.5,65.60416666666667
220109,College_2,2,1,81,83,61,60,91,75,75.16666666666667,65.9375
220109,College_2,2,2,69,41,49,48,82,63,58.666666666666664,65.9375
220109,College_2,2,3,66,42,72,46,44,64,55.666666666666664,65.9375
220109,College_2,2,4,85,45,64,46,51,74,60.833333333333336,65.9375
220109,College_2,2,5,47,98,42,64,53,87,65.16666666666667,65.9375
220109,College_2,2,6,42,40,57,69,46,77,55.166666666666664,65.9375
220109,College_2,2,7,72,85,93,100,96,41,81.16666666666667,65.9375
220109,College_2,2,8,74,86,68,78,83,65,75.66666666666667,65.9375
220110,College_2,2,1,71,75,53,66,43,86,65.66666666666667,72.70833333333333
220110,College_2,2,2,43,53,75,98,46,79,65.66666666666667,72.70833333333333
220110,College_2,2,3,99,99,99,85,89,81,92.0,72.70833333333333
220110,College_2,2,4,91,75,61,80,75,48,71.66666666666667,72.70833333333333
220110,College_2,2,5,44,58,73,64,77,81,66.16666666666667,72.70833333333333
220110,College_2,2,6,74,92,72,60,89,61,74.66666666666667,72.70833333333333
220110,College_2,2,7,91,78,86,50,100,82,81.16666666666667,72.70833333333333
220110,College_2,2,8,84,44,47,76,94,43,64.66666666666667,72.70833333333333
220111,College_2,2,1,46,57,82,89,52,80,67.66666666666667,67.22916666666667
220111,College_2,2,2,85,41,89,41,55,45,59.333333333333336,67.22916666666667
220111,College_2,2,3,83,60,88,83,55,71,73.33333333333333,67.22916666666667
220111,College_2,2,4,50,97,42,85,59,77,68.33333333333333,67.22916666666667
220111,College_2,2,5,44,67,62,56,40,50,53.166666666666664,67.22916666666667
220111,College_2,2,6,82,45,85,58,78,54,67.0,67.22916666666667
220111,College_2,2,7,96,99,73,46,49,97,76.66666666666667,67.22916666666667
220111,College_2,2,8,62,93,52,98,54,75,72.33333333333333,67.22916666666667
220112,College_2,2,1,80,70,90,91,94,96,86.83333333333333,73.5625
220112,College_2,2,2,66,71,49,75,82,95,73.0,73.5625
220112,College_2,2,3,48,50,70,63,43,40,52.333333333333336,73.5625
220112,College_2,2,4,93,56,71,94,67,52,72.16666666666667,73.5625
220112,College_2,2,5,95,81,71,88,93,85,85.5,73.5625
220112,College_2,2,6,45,52,63,44,69,97,61.666666666666664,73.5625
220112,College_2,2,7,100,63,90,66,65,66,75.0,73.5625
220112,College_2,2,8,90,70,72,92,89,79,82.0,73.5625
220113,College_2,2,1,52,83,57,50,92,97,71.83333333333333,73.0
220113,College_2,2,2,71,78,92,98,98,41,79.66666666666667,73.0
220113,College_2,2,3,56,83,40,92,58,98,71.16666666666667,73.0
220113,College_2,2,4,53,82,58,57,80,83,68.83333333333333,73.0
220113,College_2,2,5,51,77,75,52,83,94,72.0,73.0
220113,College_2,2,6,62,87,96,65,64,56,71.66666666666667,73.0
220113,College_2,2,7,76,53,71,74,47,65,64.33333333333333,73.0
220113,College_2,2,8,88,86,81,69,86,97,84.5,73.0
220114,College_2,2,1,83,87,71,60,40,89,71.66666666666667,68.66666666666667
220114,College_2,2,2,47,51,86,79,87,66,69.33333333333333,68.66666666666667
220114,College_2,2,3,51,100,60,99,82,78,78.33333333333333,68.66666666666667
220114,College_2,2,4,42,41,69,79,46,82,59.833333333333336,68.66666666666667
220114,College_2,2,5,69,77,54,79,74,95,74.66666666666667,68.66666666666667
220114,College_2,2,6,77,96,58,44,49,89,68.83333333333333,68.66666666666667
220114,College_2,2,7,45,93,89,45,91,59,70.33333333333333,68.66666666666667
220114,College_2,2,8,52,50,41,53,72,70,56.333333333333336,68.66666666666667
220115,College_2,2,1,43,46,47,42,42,94,52.333333333333336,66.4375
220115,College_2,2,2,87,41,65,57,41,93,64.0,66.4375
